berk,cansu,yagmur
-26,-27,40
-26,-26,40
-26,-26,40
-26,-26,40
-26,-26,40
-26,-26,40
-13,-26,40
21,-26,40
31,-30,40
31,-48,40
27,-54,40
20,-53,40
13,-52,40
14,-32,40
14,-29,40
14,-25,40
14,-22,40
14,-17,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-16,40
14,-25,40
14,-45,40
14,-53,40
14,-55,40
14,-58,40
14,-67,40
14,-69,40
14,-80,40
14,-80,40
14,-80,40
14,-80,40
14,-80,40
14,-80,40
14,-82,40
14,-89,40
14,-95,40
14,-100,40
26,-100,40
64,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
67,-100,40
69,-100,40
73,-100,40
73,-100,40
73,-100,40
73,-100,40
73,-100,40
73,-100,40
73,-100,40
73,-100,40
73,-100,40
77,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,40
78,-100,-3
78,-100,-7
78,-100,-7
78,-100,-7
78,-100,-7
78,-100,-7
78,-100,-7
78,-100,-7
78,-100,-2
78,-100,44
